time,bpm,spo2,audio,temperature,humidity
2026-03-03T22:03:46.072141,0,0,7,,
2026-03-03T22:03:46.192408,0,0,8,,
2026-03-03T22:03:46.313996,0,0,5,,
2026-03-03T22:03:46.433799,0,0,3,,
2026-03-03T22:03:46.553702,0,0,0,,
2026-03-03T22:03:46.674263,0,0,1,,
2026-03-03T22:03:46.793988,0,0,1,,
2026-03-03T22:03:46.914454,0,0,4,,
2026-03-03T22:03:47.034956,0,0,9,,
2026-03-03T22:03:47.155461,0,0,7,,
2026-03-03T22:03:47.274728,0,0,5,,
2026-03-03T22:03:47.395471,0,0,5,,
2026-03-03T22:03:47.516190,0,0,3,,
2026-03-03T22:03:47.636452,0,0,0,,
2026-03-03T22:03:47.757074,0,0,0,,
2026-03-03T22:03:47.877268,0,0,6,,
2026-03-03T22:03:47.997985,0,0,1,,
2026-03-03T22:03:48.118384,0,0,2,,
2026-03-03T22:03:48.238153,0,0,4,,
2026-03-03T22:03:48.357933,0,0,3,,
2026-03-03T22:03:48.478477,0,0,7,,
2026-03-03T22:03:48.599189,0,0,5,,
2026-03-03T22:03:48.719307,0,0,8,,
2026-03-03T22:03:48.839040,0,0,3,,
2026-03-03T22:03:48.959961,0,0,1,,
2026-03-03T22:03:49.079974,0,0,5,,
2026-03-03T22:03:49.200398,0,0,0,,
2026-03-03T22:03:49.321266,0,0,1,,
2026-03-03T22:03:49.441460,0,0,7,,
2026-03-03T22:03:49.560950,0,0,5,,
2026-03-03T22:03:49.682469,0,0,6,,
2026-03-03T22:03:49.802032,0,0,6,,
2026-03-03T22:03:49.922238,0,0,1,,
2026-03-03T22:03:50.043323,0,0,0,,
2026-03-03T22:03:50.163088,0,0,0,,
2026-03-03T22:03:50.284573,0,0,2,,
2026-03-03T22:03:50.403969,0,0,3,,
2026-03-03T22:03:50.523787,0,0,4,,
2026-03-03T22:03:50.645531,0,0,5,,
2026-03-03T22:03:50.765361,0,0,5,,
2026-03-03T22:03:50.885882,0,0,2,,
2026-03-03T22:03:51.006814,0,0,6,,
2026-03-03T22:03:51.126890,0,0,5,,
2026-03-03T22:03:51.246331,0,0,0,,
2026-03-03T22:03:51.367119,0,0,0,,
2026-03-03T22:03:51.487958,0,0,3,,
2026-03-03T22:03:51.607289,0,0,7,,
2026-03-03T22:03:51.729916,0,0,6,,
2026-03-03T22:03:51.848249,0,0,5,,
2026-03-03T22:03:51.967777,0,0,7,,
2026-03-03T22:03:52.089310,0,0,5,,
2026-03-03T22:03:52.209519,0,0,7,,
2026-03-03T22:03:52.329438,0,0,9,,
2026-03-03T22:03:52.450405,0,0,3,,
2026-03-03T22:03:52.570325,0,0,1,,
2026-03-03T22:03:52.690414,0,0,12,,
2026-03-03T22:03:52.811226,0,0,5,,
2026-03-03T22:03:52.931455,0,0,3,,
2026-03-03T22:03:53.050900,0,0,9,,
2026-03-03T22:03:53.173085,0,0,0,,
2026-03-03T22:03:53.292053,0,0,2,,
2026-03-03T22:03:53.414673,0,0,0,,
2026-03-03T22:03:53.534880,0,0,11,,
2026-03-03T22:03:53.653418,0,0,6,,
2026-03-03T22:03:53.773155,0,0,5,,
2026-03-03T22:03:53.894063,0,0,18,,
2026-03-03T22:03:54.014328,0,0,2,,
2026-03-03T22:03:54.134063,0,0,0,,
2026-03-03T22:03:54.255417,0,0,8,,
2026-03-03T22:03:54.375385,0,0,5,,
2026-03-03T22:03:54.495246,0,0,4,,
2026-03-03T22:03:54.616565,0,0,1,,
2026-03-03T22:03:54.737381,0,0,13,,
2026-03-03T22:03:54.856408,0,0,2,,
2026-03-03T22:03:54.976958,0,0,5,,
2026-03-03T22:03:55.097897,0,0,3,,
2026-03-03T22:03:55.217193,0,0,4,,
2026-03-03T22:03:55.338289,0,0,3,,
2026-03-03T22:03:55.458778,0,0,4,,
2026-03-03T22:03:55.578144,0,0,2,,
2026-03-03T22:03:55.699740,0,0,4,,
2026-03-03T22:03:55.819866,0,0,8,,
2026-03-03T22:03:55.939603,0,0,7,,
2026-03-03T22:03:56.060009,0,0,5,,
2026-03-03T22:03:56.180952,0,0,5,,
2026-03-03T22:03:56.300136,0,0,0,,
2026-03-03T22:03:56.421782,0,0,1,,
2026-03-03T22:03:56.541759,0,0,0,,
2026-03-03T22:03:56.660936,0,0,3,,
2026-03-03T22:03:56.782623,0,0,6,,
2026-03-03T22:03:56.902411,0,0,7,,
2026-03-03T22:03:57.021800,0,0,9,,
2026-03-03T22:03:57.142935,0,0,0,,
2026-03-03T22:03:57.264010,0,0,5,,
2026-03-03T22:03:57.383788,0,0,3,,
2026-03-03T22:03:57.503942,0,0,3,,
2026-03-03T22:03:57.625679,0,0,3,,
2026-03-03T22:03:57.743982,0,0,4,,
2026-03-03T22:03:57.864969,0,0,8,,
2026-03-03T22:03:57.985772,0,0,3,,
2026-03-03T22:03:58.105777,0,0,6,,
2026-03-03T22:03:58.225826,0,0,1,,
2026-03-03T22:03:58.346869,0,0,0,,
2026-03-03T22:03:58.465943,0,0,2,,
2026-03-03T22:03:58.587554,0,0,2,,
2026-03-03T22:03:58.707522,0,0,2,,
2026-03-03T22:03:58.827846,0,0,3,,
2026-03-03T22:03:58.947994,0,0,4,,
2026-03-03T22:03:59.068090,0,0,8,,
2026-03-03T22:03:59.188698,0,0,6,,
2026-03-03T22:03:59.309201,0,0,7,,
2026-03-03T22:03:59.428746,0,0,0,,
2026-03-03T22:03:59.549214,0,0,3,,
2026-03-03T22:03:59.670068,0,0,1,,
2026-03-03T22:03:59.790130,0,0,3,,
2026-03-03T22:03:59.909959,0,0,9,,
2026-03-03T22:04:00.031591,0,0,9,,
2026-03-03T22:04:00.151035,0,0,4,,
2026-03-03T22:04:00.272088,0,0,8,,
2026-03-03T22:04:00.392083,0,0,3,,
2026-03-03T22:04:00.512078,0,0,2,,
2026-03-03T22:04:00.633043,0,0,0,,
2026-03-03T22:04:00.753801,0,0,0,,
2026-03-03T22:04:00.873293,0,0,6,,
2026-03-03T22:04:00.993602,0,0,7,,
2026-03-03T22:04:01.113744,0,0,9,,
2026-03-03T22:04:01.233801,0,0,9,,
2026-03-03T22:04:01.354230,0,0,6,,
2026-03-03T22:04:01.475658,0,0,8,,
2026-03-03T22:04:01.595073,0,0,3,,
2026-03-03T22:04:01.715244,0,0,0,,
2026-03-03T22:04:01.836092,0,0,3,,
2026-03-03T22:04:01.956728,0,0,8,,
2026-03-03T22:04:02.076446,0,0,2,,
2026-03-03T22:04:02.197568,0,0,7,,
2026-03-03T22:04:02.317021,0,0,7,,
2026-03-03T22:04:02.437786,0,0,3,,
2026-03-03T22:04:02.557991,0,0,1,,
2026-03-03T22:04:02.678639,0,0,0,,
2026-03-03T22:04:02.798379,0,0,4,,
2026-03-03T22:04:02.919777,0,0,7,,
2026-03-03T22:04:03.040039,0,0,7,,
2026-03-03T22:04:03.159433,0,0,8,,
2026-03-03T22:04:03.281008,0,0,3,,
2026-03-03T22:04:03.401123,0,0,4,,
2026-03-03T22:04:03.520351,0,0,1,,
2026-03-03T22:04:03.641950,0,0,3,,
2026-03-03T22:04:03.761597,0,0,1,,
2026-03-03T22:04:03.881563,0,0,4,,
2026-03-03T22:04:04.002898,0,0,3,,
2026-03-03T22:04:04.123066,0,0,11,,
2026-03-03T22:04:04.242379,0,0,1,,
2026-03-03T22:04:04.363645,0,0,11,,
2026-03-03T22:04:04.484088,0,0,0,,
2026-03-03T22:04:04.603643,0,0,8,,
2026-03-03T22:04:04.724916,0,0,1,,
2026-03-03T22:04:04.844479,0,0,4,,
2026-03-03T22:04:04.964684,0,0,10,,
2026-03-03T22:04:05.084345,0,0,5,,
2026-03-03T22:04:05.205576,0,0,12,,
2026-03-03T22:04:05.325746,0,0,13,,
2026-03-03T22:04:05.445556,0,0,5,,
2026-03-03T22:04:05.566380,0,0,0,,
2026-03-03T22:04:05.686173,0,0,1,,
2026-03-03T22:04:05.806970,0,0,2,,
2026-03-03T22:04:05.927011,0,0,5,,
2026-03-03T22:04:06.047218,0,0,6,,
2026-03-03T22:04:06.167920,0,0,10,,
2026-03-03T22:04:06.288693,0,0,8,,
2026-03-03T22:04:06.409085,0,0,2,,
2026-03-03T22:04:06.528183,0,0,1,,
2026-03-03T22:04:06.649779,0,0,0,,
2026-03-03T22:04:06.769618,0,0,4,,
2026-03-03T22:04:06.889574,0,0,3,,
2026-03-03T22:04:07.010122,0,0,7,,
2026-03-03T22:04:07.130011,0,0,10,,
2026-03-03T22:04:07.250660,0,0,7,,
2026-03-03T22:04:07.371607,0,0,5,,
2026-03-03T22:04:07.491667,0,0,4,,
2026-03-03T22:04:07.611196,0,0,0,,
2026-03-03T22:04:07.732964,0,0,1,,
2026-03-03T22:04:07.851893,0,0,4,,
2026-03-03T22:04:07.972235,0,0,4,,
2026-03-03T22:04:08.093079,0,0,9,,
2026-03-03T22:04:08.213635,0,0,1,,
2026-03-03T22:04:08.333991,0,0,8,,
2026-03-03T22:04:08.454918,0,0,2,,
2026-03-03T22:04:08.573857,0,0,8,,
2026-03-03T22:04:08.694077,0,0,12,,
2026-03-03T22:04:08.814519,0,0,5,,
2026-03-03T22:04:08.934638,0,0,1,,
2026-03-03T22:04:09.054923,0,0,3,,
2026-03-03T22:04:09.175689,0,0,1,,
2026-03-03T22:04:09.295978,0,0,1,,
2026-03-03T22:04:09.416801,0,0,1,,
2026-03-03T22:04:09.536758,0,0,5,,
2026-03-03T22:04:09.657709,0,0,5,,
2026-03-03T22:04:09.777493,0,0,5,,
2026-03-03T22:04:09.898115,0,0,0,,
2026-03-03T22:04:10.018146,0,0,2,,
2026-03-03T22:04:10.139003,0,0,2,,
2026-03-03T22:04:10.259346,0,0,1,,
2026-03-03T22:04:10.379595,0,0,0,,
2026-03-03T22:04:10.499781,0,0,5,,
2026-03-03T22:04:10.619730,0,0,6,,
2026-03-03T22:04:10.739795,0,0,14,,
2026-03-03T22:04:10.861400,0,0,6,,
2026-03-03T22:04:10.982542,0,0,9,,
2026-03-03T22:04:11.100663,0,0,26,,
2026-03-03T22:04:11.222531,0,0,3,,
2026-03-03T22:04:11.341861,0,0,10,,
2026-03-03T22:04:11.461882,0,0,4,,
2026-03-03T22:04:11.583261,0,0,1,,
2026-03-03T22:04:11.702818,0,0,2,,
2026-03-03T22:04:11.823329,0,0,7,,
2026-03-03T22:04:11.943310,0,0,7,,
2026-03-03T22:04:12.063760,0,0,1,,
2026-03-03T22:04:12.184018,0,0,4,,
2026-03-03T22:04:12.304798,0,0,2,,
2026-03-03T22:04:12.424874,0,0,6,,
2026-03-03T22:04:12.544906,0,0,8,,
2026-03-03T22:04:12.665321,0,0,11,,
2026-03-03T22:04:12.786447,0,0,10,,
2026-03-03T22:04:12.905713,0,0,7,,
2026-03-03T22:04:13.025803,0,0,3,,
2026-03-03T22:04:13.146876,0,0,5,,
2026-03-03T22:04:13.266936,0,0,12,,
2026-03-03T22:04:13.386798,0,0,3,,
2026-03-03T22:04:13.507758,0,0,0,,
2026-03-03T22:04:13.627831,0,0,5,,
2026-03-03T22:04:13.748857,0,0,1,,
2026-03-03T22:04:13.869227,0,0,4,,
2026-03-03T22:04:13.988804,0,0,5,,
2026-03-03T22:04:14.109336,0,0,0,,
2026-03-03T22:04:14.229997,0,0,6,,
2026-03-03T22:04:14.349927,0,0,1,,
2026-03-03T22:04:14.469918,0,0,1,,
2026-03-03T22:04:14.591014,0,0,3,,
2026-03-03T22:04:14.710932,0,0,11,,
2026-03-03T22:04:14.831026,0,0,7,,
2026-03-03T22:04:14.951937,0,0,0,,
2026-03-03T22:04:15.071709,0,0,6,,
2026-03-03T22:04:15.192359,0,0,9,,
2026-03-03T22:04:15.313269,0,0,1,,
2026-03-03T22:04:15.432880,0,0,15,,
2026-03-03T22:04:15.552739,0,0,7,,
2026-03-03T22:04:15.673988,0,0,4,,
2026-03-03T22:04:15.794256,0,0,12,,
2026-03-03T22:04:15.914477,0,0,4,,
2026-03-03T22:04:16.035723,0,0,10,,
2026-03-03T22:04:16.155564,0,0,3,,
2026-03-03T22:04:16.275501,0,0,2,,
2026-03-03T22:04:16.396545,0,0,17,,
2026-03-03T22:04:16.516688,0,0,15,,
2026-03-03T22:04:16.637946,0,0,4,,
2026-03-03T22:04:16.757193,0,0,1,,
2026-03-03T22:04:16.876967,0,0,12,,
2026-03-03T22:04:16.999010,0,0,2,,
2026-03-03T22:04:17.118114,0,0,1,,
2026-03-03T22:04:17.237789,0,0,7,,
2026-03-03T22:04:17.359424,0,0,3,,
2026-03-03T22:04:17.478786,0,0,3,,
2026-03-03T22:04:17.599810,0,0,7,,
2026-03-03T22:04:17.720082,0,0,1,,
2026-03-03T22:04:17.840499,0,0,13,,
2026-03-03T22:04:17.960401,0,0,1,,
2026-03-03T22:04:18.081579,0,0,9,,
2026-03-03T22:04:18.201430,0,0,5,,
2026-03-03T22:04:18.321544,0,0,0,,
2026-03-03T22:04:18.441880,0,0,5,,
2026-03-03T22:04:18.562774,0,0,3,,
2026-03-03T22:04:26.059060,0,0,0,,
2026-03-03T22:04:26.180354,0,0,0,,
2026-03-03T22:04:26.300442,0,0,2,,
2026-03-03T22:04:26.420627,0,0,2,,
2026-03-03T22:04:26.541384,0,0,2,,
2026-03-03T22:04:26.661160,0,0,4,,
2026-03-03T22:04:26.781089,0,0,3,,
2026-03-03T22:04:26.902101,0,0,2,,
2026-03-03T22:04:27.022012,0,0,7,,
2026-03-03T22:04:27.141951,0,0,8,,
2026-03-03T22:04:27.264573,0,0,7,,
2026-03-03T22:04:27.382931,0,0,8,,
2026-03-03T22:04:27.503418,0,0,1,,
2026-03-03T22:04:27.624464,0,0,0,,
2026-03-03T22:04:27.743840,0,0,1,,
2026-03-03T22:04:27.863986,0,0,3,,
2026-03-03T22:04:27.985262,0,0,10,,
2026-03-03T22:04:28.104826,0,0,3,,
2026-03-03T22:04:28.225094,0,0,4,,
2026-03-03T22:04:28.346610,0,0,3,,
2026-03-03T22:04:28.466158,0,0,2,,
2026-03-03T22:04:28.586780,0,0,7,,
2026-03-03T22:04:28.707498,0,0,3,,
2026-03-03T22:04:28.826784,0,0,1,,
2026-03-03T22:04:28.947949,0,0,4,,
2026-03-03T22:04:29.069108,0,0,7,,
2026-03-03T22:04:29.189179,0,0,9,,
2026-03-03T22:04:29.381468,0,0,11,,
2026-03-03T22:04:29.429410,0,0,14,,
2026-03-03T22:04:29.548958,0,0,10,,
2026-03-03T22:04:29.669310,0,0,8,,
2026-03-03T22:04:29.789862,0,0,0,,
2026-03-03T22:04:29.910131,0,0,13,,
2026-03-03T22:04:30.030548,0,0,24,,
2026-03-03T22:04:30.151563,0,0,10,,
2026-03-03T22:04:30.270758,0,0,5,,
2026-03-03T22:04:30.391613,0,0,7,,
2026-03-03T22:04:30.512508,0,0,4,,
2026-03-03T22:04:30.632823,0,0,0,,
2026-03-03T22:04:30.753533,0,0,3,,
2026-03-03T22:04:30.872505,0,0,0,,
2026-03-03T22:04:30.993233,0,0,0,,
2026-03-03T22:04:31.113033,0,0,7,,
2026-03-03T22:04:31.234049,0,0,7,,
2026-03-03T22:04:31.354240,0,0,7,,
2026-03-03T22:04:31.473762,0,0,5,,
2026-03-03T22:04:31.594923,0,0,0,,
2026-03-03T22:04:31.715107,0,0,6,,
2026-03-03T22:04:31.835066,0,0,0,,
2026-03-03T22:04:31.956411,0,0,3,,
2026-03-03T22:04:32.075898,0,0,9,,
2026-03-03T22:04:32.195774,0,0,5,,
2026-03-03T22:04:32.317595,0,0,4,,
2026-03-03T22:04:32.437543,0,0,4,,
2026-03-03T22:04:32.558775,0,0,3,,
2026-03-03T22:04:32.677961,0,0,5,,
2026-03-03T22:04:32.798529,0,0,1,,
2026-03-03T22:04:32.919743,0,0,0,,
2026-03-03T22:04:33.038940,0,0,3,,
2026-03-03T22:04:33.159223,0,0,6,,
2026-03-03T22:04:33.279738,0,0,9,,
2026-03-03T22:04:33.399909,0,0,6,,
2026-03-03T22:04:33.520718,0,0,6,,
2026-03-03T22:04:33.641198,0,0,3,,
2026-03-03T22:04:33.761171,0,0,3,,
2026-03-03T22:04:33.882748,0,0,2,,
2026-03-03T22:04:34.002207,0,0,1,,
2026-03-03T22:04:34.121733,0,0,6,,
2026-03-03T22:04:34.242992,0,0,7,,
2026-03-03T22:04:34.362759,0,0,8,,
2026-03-03T22:04:34.483300,0,0,7,,
2026-03-03T22:04:34.603694,0,0,4,,
2026-03-03T22:04:34.723761,0,0,1,,
2026-03-03T22:04:34.844225,0,0,0,,
2026-03-03T22:04:34.964358,0,0,0,,
2026-03-03T22:04:35.084938,0,0,5,,
2026-03-03T22:04:35.205418,0,0,10,,
2026-03-03T22:04:35.325108,0,0,7,,
2026-03-03T22:04:35.445838,0,0,12,,
2026-03-03T22:04:35.566460,0,0,4,,
2026-03-03T22:04:35.686462,0,0,1,,
2026-03-03T22:04:35.806741,0,0,0,,
2026-03-03T22:04:35.927036,0,0,2,,
2026-03-03T22:04:36.047674,0,0,0,,
2026-03-03T22:04:36.168744,0,0,7,,
2026-03-03T22:04:36.288051,0,0,1,,
2026-03-03T22:04:36.408804,0,0,4,,
2026-03-03T22:04:36.529538,0,0,3,,
2026-03-03T22:04:36.649413,0,0,6,,
2026-03-03T22:04:36.769115,0,0,6,,
2026-03-03T22:04:36.890591,0,0,4,,
2026-03-03T22:04:37.010351,0,0,3,,
2026-03-03T22:04:37.130299,0,0,0,,
2026-03-03T22:04:37.251363,0,0,0,,
2026-03-03T22:04:37.370715,0,0,2,,
2026-03-03T22:04:37.491883,0,0,3,,
2026-03-03T22:04:37.612326,0,0,10,,
2026-03-03T22:04:37.732310,0,0,7,,
2026-03-03T22:04:37.852411,0,0,7,,
2026-03-03T22:04:37.973145,0,0,5,,
2026-03-03T22:04:38.092949,0,0,2,,
2026-03-03T22:04:38.213342,0,0,0,,
2026-03-03T22:04:38.334408,0,0,2,,
2026-03-03T22:04:38.454751,0,0,6,,
2026-03-03T22:04:38.574442,0,0,3,,
2026-03-03T22:04:38.695180,0,0,11,,
2026-03-03T22:04:38.815274,0,0,4,,
2026-03-03T22:04:38.935416,0,0,3,,
2026-03-03T22:04:39.056548,0,0,2,,
2026-03-03T22:04:39.175798,0,0,1,,
2026-03-03T22:04:39.296616,0,0,2,,
2026-03-03T22:04:39.417032,0,0,0,,
2026-03-03T22:04:39.536824,0,0,5,,
2026-03-03T22:04:39.657549,0,0,7,,
2026-03-03T22:04:39.778550,0,0,6,,
2026-03-03T22:04:39.898855,0,0,4,,
2026-03-03T22:04:40.017754,0,0,3,,
2026-03-03T22:04:40.139275,0,0,0,,
2026-03-03T22:04:40.258750,0,0,1,,
2026-03-03T22:04:40.379012,0,0,2,,
2026-03-03T22:04:40.500457,0,0,3,,
2026-03-03T22:04:40.619768,0,0,7,,
2026-03-03T22:04:40.740271,0,0,7,,
2026-03-03T22:04:40.861737,0,0,9,,
2026-03-03T22:04:40.980854,0,0,5,,
2026-03-03T22:04:41.102698,0,0,4,,
2026-03-03T22:04:41.222212,0,0,2,,
2026-03-03T22:04:41.341849,0,0,0,,
2026-03-03T22:04:41.463232,0,0,11,,
2026-03-03T22:04:41.582845,0,0,19,,
2026-03-03T22:04:41.703231,0,0,26,,
2026-03-03T22:04:41.824609,0,0,24,,
2026-03-03T22:04:41.944455,0,0,11,,
2026-03-03T22:04:42.063747,0,0,5,,
2026-03-03T22:04:42.185425,0,0,1,,
2026-03-03T22:04:42.304859,0,0,25,,
2026-03-03T22:04:42.424770,0,0,18,,
2026-03-03T22:04:42.546019,0,0,6,,
2026-03-03T22:04:42.666011,0,0,26,,
2026-03-03T22:04:42.786014,0,0,12,,
2026-03-03T22:04:42.907128,0,0,15,,
2026-03-03T22:04:43.026999,0,0,5,,
2026-03-03T22:04:43.147141,0,0,6,,
2026-03-03T22:04:43.268237,0,0,11,,
2026-03-03T22:04:43.388380,0,0,5,,
2026-03-03T22:04:43.508189,0,0,6,,
2026-03-03T22:04:43.629014,0,0,9,,
2026-03-03T22:04:43.748758,0,0,7,,
2026-03-03T22:04:43.868806,0,0,12,,
2026-03-03T22:04:43.990013,0,0,22,,
2026-03-03T22:04:44.110677,0,0,9,,
2026-03-03T22:04:44.230157,0,0,31,,
2026-03-03T22:04:44.351109,0,0,18,,
2026-03-03T22:04:44.471216,0,0,10,,
2026-03-03T22:04:44.591172,0,0,17,,
2026-03-03T22:04:44.712157,0,0,10,,
2026-03-03T22:04:44.832266,0,0,8,,
2026-03-03T22:04:44.952507,0,0,23,,
2026-03-03T22:04:45.073112,0,0,18,,
2026-03-03T22:04:45.193920,0,0,11,,
2026-03-03T22:04:45.313110,0,0,34,,
2026-03-03T22:04:45.434034,0,0,6,,
2026-03-03T22:04:45.554059,0,0,14,,
2026-03-03T22:04:45.674420,0,0,4,,
2026-03-03T22:04:45.795042,0,0,1,,
2026-03-03T22:04:45.915676,0,0,8,,
2026-03-03T22:04:46.035397,0,0,16,,
2026-03-03T22:04:46.156025,0,0,17,,
2026-03-03T22:04:46.276948,0,0,6,,
2026-03-03T22:04:46.396400,0,0,3,,
2026-03-03T22:04:46.517005,0,0,3,,
2026-03-03T22:04:46.638200,0,0,3,,
2026-03-03T22:04:46.757261,0,0,3,,
2026-03-03T22:04:46.878419,0,0,15,,
2026-03-03T22:04:46.998643,0,0,3,,
2026-03-03T22:04:47.118064,0,0,2,,
2026-03-03T22:04:47.239012,0,0,11,,
2026-03-03T22:04:47.359353,0,0,12,,
2026-03-03T22:04:47.479015,0,0,5,,
2026-03-03T22:04:47.600328,0,0,4,,
2026-03-03T22:04:47.720494,0,0,6,,
2026-03-03T22:04:47.840446,0,0,5,,
2026-03-03T22:04:47.960918,0,0,14,,
2026-03-03T22:04:48.081605,0,0,11,,
2026-03-03T22:04:48.200966,0,0,12,,
2026-03-03T22:04:48.321894,0,0,6,,
2026-03-03T22:04:48.443936,0,0,12,,
2026-03-03T22:04:48.563035,0,0,1,,
2026-03-03T22:04:48.682874,0,0,20,,
2026-03-03T22:04:48.803310,0,0,4,,
2026-03-03T22:04:48.924007,0,0,7,,
2026-03-03T22:04:49.043830,0,0,15,,
2026-03-03T22:04:49.164881,0,0,11,,
2026-03-03T22:04:49.285126,0,0,2,,
2026-03-03T22:04:49.404849,0,0,9,,
2026-03-03T22:04:49.525869,0,0,20,,
2026-03-03T22:04:49.646596,0,0,24,,
2026-03-03T22:04:49.765806,0,0,2,,
2026-03-03T22:04:49.886206,0,0,11,,
2026-03-03T22:04:50.007109,0,0,2,,
2026-03-03T22:04:50.127367,0,0,12,,
2026-03-03T22:04:50.247001,0,0,0,,
2026-03-03T22:04:50.367850,0,0,2,,
2026-03-03T22:04:50.487773,0,0,4,,
2026-03-03T22:04:50.607968,0,0,11,,
2026-03-03T22:04:50.729200,0,0,19,,
2026-03-03T22:04:50.848838,0,0,4,,
2026-03-03T22:04:50.969028,0,0,2,,
2026-03-03T22:04:51.090557,0,0,11,,
2026-03-03T22:04:51.209834,0,0,4,,
2026-03-03T22:04:51.329919,0,0,18,,
2026-03-03T22:04:51.451437,0,0,5,,
2026-03-03T22:04:51.571800,0,0,13,,
2026-03-03T22:04:51.691032,0,0,4,,
2026-03-03T22:04:51.812497,0,0,14,,
2026-03-03T22:04:51.932070,0,0,3,,
2026-03-03T22:04:52.052047,0,0,6,,
2026-03-03T22:04:52.173322,0,0,6,,
2026-03-03T22:04:52.293086,0,0,5,,
2026-03-03T22:04:52.413440,0,0,0,,
2026-03-03T22:04:52.534585,0,0,0,,
2026-03-03T22:04:52.654361,0,0,2,,
2026-03-03T22:04:52.774007,0,0,2,,
2026-03-03T22:04:52.895211,0,0,16,,
2026-03-03T22:04:53.015272,0,0,22,,
2026-03-03T22:04:53.135098,0,0,5,,
2026-03-03T22:04:53.255877,0,0,1,,
2026-03-03T22:04:53.375852,0,0,30,,
2026-03-03T22:04:53.496098,0,0,0,,
2026-03-03T22:04:53.617068,0,0,3,,
2026-03-03T22:04:53.736788,0,0,9,,
2026-03-03T22:04:53.857474,0,0,14,,
2026-03-03T22:04:53.978422,0,0,12,,
2026-03-03T22:04:54.098509,0,96,4,,
2026-03-03T22:04:54.214806,0,97,11,,
2026-03-03T22:04:54.335552,0,96,11,,
2026-03-03T22:04:54.459223,0,97,4,,
2026-03-03T22:04:54.575594,0,96,22,,
2026-03-03T22:04:54.700608,0,97,4,,
2026-03-03T22:04:54.819866,0,97,0,,
2026-03-03T22:04:54.936865,0,98,45,,
2026-03-03T22:04:55.057805,0,97,11,,
2026-03-03T22:04:55.182120,0,96,7,,
2026-03-03T22:04:55.298334,0,96,16,,
2026-03-03T22:04:55.422573,0,97,6,,
2026-03-03T22:04:55.542396,0,96,0,,
2026-03-03T22:04:55.662409,0,98,0,,
2026-03-03T22:04:55.780470,0,97,17,,
2026-03-03T22:04:55.903447,0,96,6,,
2026-03-03T22:04:56.023834,0,97,5,,
2026-03-03T22:04:56.144658,0,98,7,,
2026-03-03T22:04:56.264565,0,98,2,,
2026-03-03T22:04:56.383983,0,97,9,,
2026-03-03T22:04:56.505806,0,98,4,,
2026-03-03T22:04:56.624839,0,96,0,,
2026-03-03T22:04:56.744836,0,96,2,,
2026-03-03T22:04:56.866489,0,96,5,,
2026-03-03T22:04:56.986118,0,98,6,,
2026-03-03T22:04:57.107204,0,97,6,,
2026-03-03T22:04:57.227405,0,97,3,,
2026-03-03T22:04:57.347444,0,97,2,,
2026-03-03T22:04:57.468061,0,97,1,,
2026-03-03T22:04:57.588378,0,97,0,,
2026-03-03T22:04:57.707878,0,96,1,,
2026-03-03T22:04:57.829004,0,97,7,,
2026-03-03T22:04:57.949858,0,98,2,,
2026-03-03T22:04:58.069410,0,97,9,,
2026-03-03T22:04:58.190605,0,97,8,,
2026-03-03T22:04:58.311115,0,97,5,,
2026-03-03T22:04:58.430709,0,96,1,,
2026-03-03T22:04:58.551239,0,96,0,,
2026-03-03T22:04:58.671407,0,96,2,,
2026-03-03T22:04:58.790934,0,96,1,,
2026-03-03T22:04:58.912369,0,98,1,,
2026-03-03T22:04:59.032389,0,96,6,,
2026-03-03T22:04:59.152048,0,96,6,,
2026-03-03T22:04:59.273003,0,96,1,,
2026-03-03T22:04:59.393935,0,97,8,,
2026-03-03T22:04:59.513300,0,97,4,,
2026-03-03T22:04:59.634201,0,96,6,,
2026-03-03T22:04:59.754638,0,96,7,,
2026-03-03T22:04:59.870894,0,97,14,,
2026-03-03T22:04:59.992831,0,97,11,,
2026-03-03T22:05:00.115166,0,98,5,,
2026-03-03T22:05:00.234856,0,97,9,,
2026-03-03T22:05:00.355828,0,98,7,,
2026-03-03T22:05:00.475835,0,97,1,,
2026-03-03T22:05:00.596228,0,97,0,,
2026-03-03T22:05:00.716787,0,97,0,,
2026-03-03T22:05:00.837058,0,96,8,,
2026-03-03T22:05:00.958461,0,96,1,,
2026-03-03T22:05:01.075277,0,97,12,,
2026-03-03T22:05:01.195389,0,98,10,,
2026-03-03T22:05:01.315877,0,97,22,,
2026-03-03T22:05:01.436433,0,97,10,,
2026-03-03T22:05:01.559016,0,98,8,,
2026-03-03T22:05:01.680305,0,97,8,,
2026-03-03T22:05:01.797491,0,98,37,,
2026-03-03T22:05:01.917208,149,98,10,,
2026-03-03T22:05:02.040839,149,97,3,,
2026-03-03T22:05:02.158020,149,98,4,,
2026-03-03T22:05:02.281017,149,98,10,,
2026-03-03T22:05:02.399009,149,97,50,,
2026-03-03T22:05:02.521925,149,96,23,,
2026-03-03T22:05:02.640164,149,96,40,,
2026-03-03T22:05:02.762936,149,96,29,,
2026-03-03T22:05:02.880934,149,98,19,,
2026-03-03T22:05:03.001154,149,96,15,,
2026-03-03T22:05:03.123845,149,97,9,,
2026-03-03T22:05:03.241094,149,98,1,,
2026-03-03T22:05:03.362016,149,98,0,,
